node,eigenvector,betweenes,degree
trant,0.7072320939737051,0.0,0.10526315789473684
tyrell,0.7069810629010919,0.0,0.10526315789473684
stark,0.0003684074957002204,0.5692007797270955,0.5263157894736842
martell,0.00036808515270843003,0.006822612085769979,0.15789473684210525
targaryen,0.0003679279899215742,0.0,0.05263157894736842
stokeworth,0.00036792798991799885,0.0,0.05263157894736842
lannister,1.9165909007044185e-07,0.4678362573099415,0.47368421052631576
thorne,5.344152441848231e-09,0.0,0.05263157894736842
royce,1.4997869612898287e-10,0.0029239766081871343,0.15789473684210525
clegane,8.186850121593601e-11,0.07797270955165692,0.2631578947368421
greyjoy,1.796478386097182e-11,0.04873294346978557,0.15789473684210525
mormont,1.5088559937632994e-11,0.01949317738791423,0.10526315789473684
locke,2.7838437678400257e-12,0.10526315789473684,0.15789473684210525
bracken,2.749800387391588e-12,0.0,0.05263157894736842
arryn,4.2757260128939845e-14,0.004873294346978557,0.15789473684210525
baelish,3.5568985278128525e-14,0.0,0.10526315789473684
baratheon,7.902109618648978e-15,0.022417153996101363,0.15789473684210525
bolton,1.4703074533939432e-15,0.1364522417153996,0.21052631578947367
dayne,-2.977415723125515e-15,0.0,0.05263157894736842
payne,-1.7402745910999332e-14,0.0,0.05263157894736842
