node,eigenvector,betweenes,degree
unknown,0.5575317389623409,0.29166666666666663,1.8888888888888888
crownlands,0.34297042065466926,0.0,0.6666666666666666
north,0.33104644069263495,0.09722222222222221,1.222222222222222
westerlands,0.3288231127650911,0.18518518518518515,1.3333333333333333
vale,0.279020655811812,0.009259259259259259,0.6666666666666666
iron,0.27902065581181196,0.0,0.6666666666666666
riverlands,0.2676062485110609,0.0,0.4444444444444444
reach,0.24970689471008917,0.0,0.4444444444444444
dorne,0.20314691100692064,0.0,0.5555555555555556
stormlands,0.15123791694849967,0.0,0.3333333333333333
