node,eigenvector,betweenes,degree
targaryen,0.7071526442998443,0.0,0.15384615384615385
tyrell,0.70706088981719,0.0,0.15384615384615385
stark,0.00013751574496995153,0.4465811965811965,0.6153846153846154
slynt,9.176287843659645e-05,0.0,0.15384615384615385
selmy,9.175868063064639e-05,0.0,0.07692307692307693
lannister,8.484802527242149e-09,0.4081196581196581,0.6153846153846154
greyjoy,4.275010845322668e-09,0.0,0.15384615384615385
martell,4.197772240921437e-09,0.0,0.07692307692307693
clegane,8.104628079763641e-15,0.0,0.07692307692307693
bolton,-1.1102230246251563e-16,0.0,0.07692307692307693
arryn,-6.522560269672794e-16,0.008547008547008546,0.23076923076923078
dustin,-2.0150547896946585e-14,0.0,0.07692307692307693
baratheon,-9.726108807228682e-13,0.04914529914529914,0.3076923076923077
baelish,-1.0202949596305187e-12,0.24145299145299143,0.46153846153846156
